220,446
216,458
344,79
459,307
492,129
67,99
414,452
114,334
335,63
433,126
124,482
439,177
320,445
281,179
63,388
190,62
238,43
111,470
365,320
291,374
434,136
287,484
393,73
351,71
147,190
495,304
491,286
169,91
287,193
156,355
440,222
192,381
421,422
384,453
325,498
143,211
267,9
283,334
194,357
304,257
25,444
344,207
89,454
137,227
118,158
194,65
415,139
154,181
351,255
67,249
294,1
363,342
286,172
436,162
236,59
60,170
34,237
408,65
331,182
97,301
254,439
275,222
76,244
234,112
54,200
449,495
473,364
376,233
421,452
114,331
76,409
330,215
295,315
463,204
365,313
266,204
473,224
92,101
470,162
295,260
17,448
316,329
59,387
436,171
247,204
495,177
77,391
89,348
258,169
135,331
234,416
415,64
474,267
261,495
279,265
227,143
134,438
488,399
473,333
118,429
52,343
402,263
265,36
300,238
205,196
378,415
437,117
183,238
314,361
320,319
78,400
10,249
57,161
432,334
168,62
278,48
288,486
457,455
27,338
200,411
265,355
479,368
395,293
1,100
276,159
474,422
435,89
64,163
331,98
384,340
354,277
444,452
205,177
250,307
276,120
175,106
184,466
212,76
136,104
408,120
328,47
224,297
323,453
271,39
38,171
82,351
44,54
68,159
184,146
214,44
265,325
460,299
115,309
428,67
167,116
450,72
369,253
141,211
377,479
64,0
42,50
473,456
4,160
472,22
137,439
75,397
176,79
24,397
371,410
104,171
166,467
280,22
286,481
315,489
15,379
148,480
398,128
356,11
486,489
46,284
211,222
408,361
17,263
51,354
3,468
322,122
407,153
355,364
101,366
194,266
274,70
244,326
357,121
17,250
278,305
133,448
40,206
458,229
419,55
460,30
252,423
112,113
472,493
457,414
418,310
329,312
63,66
333,268
30,347
398,305
299,277
484,408
459,249
207,177
317,226
54,465
289,380
439,454
231,71
117,344
274,309
69,286
234,350
22,129
30,460
433,153
100,287
417,135
145,310
226,17
302,31
465,134
379,34
304,460
48,93
164,248
336,52
146,424
27,141
477,475
433,192
131,87
465,430
78,269
283,88
108,141
71,247
411,16
22,185
47,449
19,355
252,2
363,9
394,254
329,322
454,150
62,488
199,256
83,241
122,66
272,262
219,121
475,348
204,412
131,458
263,481
333,479
267,216
304,449
147,109
13,346
145,83
435,68
151,343
41,227
184,257
398,358
253,143
418,69
225,141
435,317
116,77
136,207
47,78
359,89
479,393
377,428
428,34
436,219
116,52
474,97
236,93
491,360
81,346
304,131
473,123
209,392
436,362
190,89
177,68
400,258
315,119
176,231
289,436
116,144
10,290
251,498
144,359
368,282
292,308
79,50
466,496
212,24
249,89
384,471
167,105
499,108
185,383
388,227
67,237
327,271
31,162
220,240
24,383
195,125
352,300
144,82
175,169
291,266
14,232
308,458
292,182
52,107
297,187
38,373
238,56
167,381
92,424
198,400
383,381
145,179
351,63
148,417
346,11
185,208
321,39
42,440
256,4
485,272
153,251
190,196
369,112
468,359
266,288
473,286
229,153
489,290
77,311
90,202
127,409
220,387
23,310
379,376
244,398
441,57
491,83
96,482
326,338
229,20
94,254
408,306
24,467
302,190
46,341
361,289
317,485
396,364
144,200
109,127
395,378
102,228
129,204
193,106
219,279
400,352
149,46
436,88
493,322
369,174
222,75
193,71
384,265
344,75
466,414
45,325
496,191
272,372
32,381
283,444
446,105
94,416
184,174
297,227
421,57
454,324
117,467
118,165
152,102
282,220
206,132
245,246
436,79
216,228
329,285
201,279
432,492
353,316
132,427
346,324
287,363
492,438
482,99
292,204
120,169
81,6
222,26
463,305
390,410
133,75
100,205
444,356
258,202
359,127
427,91
137,459
241,224
361,201
263,332
360,436
263,362
21,413
415,66
128,231
31,289
307,116
357,400
253,373
168,287
289,38
422,402
340,173
376,269
357,345
191,134
161,409
338,327
199,98
101,404
481,238
482,366
208,257
130,63
197,176
212,244
215,92
123,2
207,370
138,157
162,439
301,92
400,95
445,473
490,11
11,431
347,175
109,408
276,463
176,49
2,248
27,33
122,38
87,228
327,399
467,139
56,129
155,498
286,86
226,490
335,107
394,29
233,396
273,205
233,347
8,269
83,470
128,455
21,475
132,206
427,280
78,72
250,195
164,70
402,17
22,118
360,160
52,329
258,68
296,466
40,316
35,201
104,409
400,220
66,128
463,67
391,353
308,495
377,332
262,410
208,209
410,292
208,410
38,450
17,448
183,257
89,220
212,231
305,276
282,350
472,26
369,87
427,406
53,206
241,42
145,159
103,207
227,313
198,452
152,366
195,384
378,174
192,440
332,141
103,132
488,460
323,404
34,345
458,454
303,104
396,348
243,350
211,170
84,348
219,484
191,213
498,263
225,470
203,209
56,251
400,469
57,460
118,305
204,153
472,423
452,64
382,77
257,139
145,495
399,136
116,302
35,441
476,342
42,375
199,292
319,85
276,50
332,197
6,282
491,251
197,58
162,461
121,159
162,416
132,467
477,376
399,290
341,111
92,106
331,114
250,230
277,81
99,442
465,299
397,123
98,195
3,309
420,475
193,42
328,173
105,488
380,191
262,298
115,379
326,352
447,103
265,299
438,335
267,91
167,226
256,175
307,295
123,226
492,248
159,434
391,58
134,149
245,203
349,423
265,82
298,59
361,56
189,24
40,30
172,48
413,117
182,245
427,269
222,262
240,299
499,307
285,174
494,31
60,14
415,425
307,211
256,98
9,240
454,356
91,356
453,426
442,257
210,423
153,453
15,285
400,431
101,208
366,155
320,22
383,252
481,438
220,256
417,491
242,183
187,351
71,227
496,343
423,436
13,114
363,240
99,183
62,22
460,228
0,258
226,433
113,247
37,402
454,292
394,285
481,259
341,315
15,85
335,154
329,0
423,108
187,494
105,7
293,497
340,400
26,42
398,328
446,479
470,198
157,38
122,173
64,310
199,368
283,184
356,144
385,403
477,423
15,96
281,299
243,15
189,38
3,72
88,269
321,169
328,174
162,340
86,392
200,254
379,401
487,32
28,111
63,378
402,432
192,181
209,235
183,343
157,405
488,200
384,379
372,307
380,50
359,242
297,55
322,497
361,455
319,168
441,403
375,81
369,32
88,104
178,416
39,105
113,124
436,345
459,221
274,413
235,371
237,217
137,250
369,284
367,345
108,34
101,423
165,385
360,351
33,479
196,298
43,497
412,475
426,277
122,171
292,163
26,484
70,13
57,210
387,33
46,161
434,134
76,65
185,449
24,59
359,212
50,199
370,278
271,488
254,452
30,108
71,374
91,350
73,203
490,71
361,83
157,114
84,136
286,106
146,205
334,281
411,34
495,127
184,179
214,27
111,304
447,226
324,254
218,230
177,236
268,341
262,375
213,453
266,65
40,276
399,420
53,466
9,212
90,367
281,165
79,464
435,403
486,410
142,88
7,411
236,5
417,473
255,341
20,411
372,494
379,58
116,44
472,208
447,46
462,414
256,120
233,362
234,41
54,373
189,237
186,8
225,0
363,487
333,165
377,367
428,289
464,401
432,426
360,91
370,467
261,408
320,268
326,405
150,109
148,385
274,399
405,353
144,321
218,285
442,67
332,353
235,223
108,404
413,1
212,325
289,332
180,152
452,314
460,215
31,358
385,462
180,146
461,74
276,26
110,423
455,20
151,102
163,1
488,418
123,400
351,191
144,341
9,295
418,273
249,389
62,298
13,248
323,25
486,300
398,183
47,262
314,150
366,273
128,112
308,477
266,199
425,384
399,470
155,453
79,29
459,427
390,135
124,424
27,473
423,159
122,95
158,290
427,293
384,415
404,73
496,205
467,271
395,156
132,483
416,443
438,78
340,64
145,8
165,469
350,346
331,122
322,127
166,460
422,131
19,361
446,229
419,22
174,291
100,299
99,323
177,103
164,213
428,145
201,419
89,102
455,363
320,487
488,400
249,315
63,1
174,383
421,104
372,240
51,101
376,260
437,135
212,430
57,356
121,204
291,273
484,121
361,25
334,144
124,368
242,199
232,181
493,216
499,47
360,151
9,122
341,3
414,124
210,246
180,285
230,109
494,372
110,258
393,50
248,487
384,308
283,94
12,439
264,488
202,293
172,495
136,125
102,387
22,89
370,467
485,38
177,258
37,159
230,240
487,134
174,252
113,209
360,419
331,220
400,392
285,401
268,308
477,249
343,273
463,60
45,359
451,27
294,494
130,230
385,110
185,307
351,260
376,352
264,103
286,358
23,326
111,71
355,149
110,478
298,90
6,175
348,488
197,263
80,208
229,302
16,466
297,243
266,62
387,175
187,401
195,464
201,388
419,361
124,216
459,217
20,97
358,344
230,165
232,318
360,402
469,182
396,393
21,271
42,194
232,75
367,8
466,164
197,317
483,449
80,27
211,138
74,96
321,279
202,208
41,473
144,339
249,280
394,464
291,267
368,221
126,392
257,415
196,482
54,487
194,462
429,286
86,29
51,231
392,424
170,50
81,229
495,255
255,17
209,325
10,383
370,321
289,382
4,160
238,424
440,421
449,435
351,405
90,276
255,166
31,181
1,375
144,267
264,388
124,332
4,231
119,95
109,74
31,51
367,20
46,363
156,71
328,219
239,455
488,317
492,121
225,496
92,214
20,67
243,220
466,131
19,50
16,484
316,335
364,11
415,199
279,102
264,422
119,210
424,300
75,89
449,436
474,6
96,327
234,38
128,182
38,464
466,288
488,390
359,285
190,229
135,213
427,153
109,96
1,196
146,328
428,363
467,12
40,356
419,181
83,101
29,430
141,168
25,33
135,410
284,378
460,273
24,449
285,481
377,269
414,23
61,103
98,261
467,463
264,195
126,353
347,120
325,367
94,26
7,42
180,90
7,142
428,140
222,168
365,267
455,325
47,291
91,492
19,297
86,487
345,305
229,334
123,435
187,225
38,439
62,103
284,378
313,427
331,121
378,139
285,128
312,357
156,79
431,145
469,396
24,275
402,469
66,375
38,189
323,273
14,317
219,12
324,49
154,479
72,227
235,141
327,218
181,378
227,268
286,488
198,218
241,123
107,66
51,435
402,315
195,61
451,133
200,466
443,51
120,435
268,26
74,217
121,299
336,461
27,383
291,49
351,452
418,386
102,459
265,229
180,27
482,45
89,277
213,138
372,499
477,355
176,211
103,80
206,490
366,300
71,308
240,489
156,404
219,296
410,310
445,242
438,480
56,427
326,248
407,339
382,397
443,149
144,283
50,196
88,164
23,319
328,482
40,445
27,350
408,309
347,390
311,6
417,173
198,223
54,377
417,25
491,179
69,491
387,168
453,125
63,177
391,203
68,325
168,314
110,360
285,265
381,124
151,165
227,398
73,370
81,476
493,62
313,113
93,56
401,261
421,473
410,149
404,476
227,198
346,70
25,90
166,149
443,158
148,475
191,368
355,430
89,434
174,399
255,297
452,288
381,337
376,404
335,21
205,18
291,319
437,464
277,315
405,458
133,27
492,217
379,401
407,259
101,427
90,152
248,393
313,35
48,308
66,392
317,59
69,490
289,138
25,171
361,146
248,93
425,197
461,371
117,268
84,450
115,391
28,74
18,383
12,271
179,108
453,292
449,266
283,189
387,465
409,261
91,282
101,51
373,444
64,358
56,32
175,176
253,373
332,284
475,414
204,194
359,450
25,136
174,466
191,105
431,144
204,272
166,162
368,174
11,409
50,68
421,305
53,80
345,221
69,301
59,412
238,112
174,428
409,494
490,104
372,499
382,86
445,42
466,478
224,405
468,56
97,262
185,178
351,405
485,305
311,429
345,488
182,209
224,8
498,70
150,436
235,422
405,176
343,233
150,59
350,487
382,332
94,8
340,185
476,156
217,316
401,149
361,465
473,39
84,318
200,103
29,191
417,0
160,354
118,66
302,442
391,378
455,294
298,25
211,249
207,152
225,368
409,53
150,81
363,392
269,175
125,44
457,107
195,429
383,454
361,1
339,387
134,401
268,394
315,226
307,387
37,435
241,214
111,102
454,409
374,327
365,132
213,431
480,456
418,355
134,238
487,403
47,441
141,446
147,354
212,395
423,59
273,301
112,446
159,367
353,387
39,232
30,263
135,277
283,208
83,62
137,138
181,185
18,173
257,25
404,72
437,254
133,248
192,443
107,396
73,343
141,241
447,398
489,62
292,419
27,470
410,291
159,174
373,431
47,190
224,165
71,410
36,323
176,377
325,471
434,152
147,310
427,295
259,440
303,453
452,346
58,248
44,419
440,478
399,169
440,379
296,346
412,320
141,461
35,305
49,293
18,135
387,47
245,61
445,278
392,448
406,457
332,33
367,357
354,160
474,1
461,229
126,237
228,145
8,122
369,285
495,69
113,53
215,272
93,17
369,482
350,326
34,374
274,167
279,41
229,68
281,102
429,374
202,419
440,104
317,340
499,154
244,12
74,18
236,69
465,150
358,52
497,154
347,166
36,383
376,52
248,342
287,281
341,5
290,187
187,455
281,404
359,381
107,479
155,292
14,481
241,425
458,433
316,222
119,102
59,214
317,57
29,386
461,65
260,352
338,68
171,168
142,479
304,76
216,34
315,304
265,9
83,165
327,402
357,169
223,125
6,401
74,387
102,449
209,432
360,54
232,407
261,257
137,429
261,382
132,46
453,34
314,195
428,316
322,447
76,8
434,133
433,114
389,119
151,259
399,211
455,84
4,323
325,12
61,60
287,434
379,118
341,117
175,364
24,130
318,131
103,23
393,146
236,233
485,387
8,297
266,432
382,124
463,472
211,364
411,252
425,131
297,153
342,332
227,366
487,235
200,493
493,54
474,413
199,288
277,303
168,411
298,35
404,470
313,423
266,77
247,64
329,200
310,246
448,450
381,101
471,159
395,339
350,125
325,56
436,466
318,107
388,333
282,254
321,157
491,493
459,197
224,58
4,428
237,314
32,172
164,392
112,371
354,243
240,142
36,377
253,456
428,73
317,490
426,170
412,450
296,222
119,436
401,472
359,80
176,279
230,476
214,199
393,424
405,366
201,243
462,54
277,86
285,125
471,156
200,343
245,157
10,44
236,126
27,341
124,365
432,226
407,481
376,319
117,205
423,376
405,432
487,190
449,18
149,237
389,308
167,35
258,63
216,306
274,402
202,158
488,234
54,418
437,279
495,38
310,345
230,11
457,183
324,13
444,314
262,437
23,391
279,486
495,176
429,318
489,359
385,205
382,460
328,259
295,235
101,124
96,238
432,492
423,39
309,318
303,253
312,301
143,456
459,474
59,10
157,67
106,388
58,151
111,452
100,436
416,56
2,246
461,219
395,372
198,363
418,278
204,276
421,153
143,17
414,268
265,158
332,317
128,86
79,72
424,387
352,2
427,76
159,150
454,353
464,220
422,184
103,323
485,222
337,429
196,98
289,417
126,108
91,150
184,322
166,225
420,480
335,72
474,207
381,214
294,35
85,157
301,375
458,169
208,436
271,59
143,197
394,130
193,385
204,206
130,338
235,206
10,82
258,135
14,301
39,53
378,317
135,12
221,13
220,228
263,243
107,319
465,162
410,336
152,479
414,72
259,149
415,57
216,104
313,334
247,375
225,79
374,492
93,433
355,310
238,386
349,237
54,37
79,399
202,112
40,4
177,161
468,35
461,133
332,306
164,15
345,75
240,260
369,218
68,484
34,184
334,264
289,151
356,421
61,118
183,382
199,289
473,296
426,241
434,430
479,241
212,378
119,185
218,256
50,48
31,17
251,252
225,183
373,140
314,145
173,289
232,205
463,6
38,1
392,452
34,93
284,190
408,436
298,5
284,499
344,137
82,195
337,84
419,134
274,266
192,176
246,418
219,469
473,470
113,377
102,442
60,486
74,82
389,348
362,449
428,50
247,457
476,438
199,424
314,244
246,444
340,76
488,187
415,396
232,342
384,81
81,321
171,328
80,147
143,326
412,133
239,375
338,485
51,164
325,62
457,479
22,255
499,76
497,85
157,154
328,91
403,327
211,345
191,321
407,427
432,260
278,162
128,202
220,222
22,341
302,164
380,214
134,70
475,385
443,2
370,448
318,147
363,168
263,178
467,322
427,452
6,61
269,376
53,4
189,429
26,493
85,354
37,223
480,268
467,54
238,131
494,20
472,188
231,322
63,214
193,262
30,100
490,479
410,214
148,403
144,310
258,403
178,364
441,141
63,479
123,454
248,414
481,223
464,492
212,312
436,373
47,348
254,370
209,320
279,484
463,349
491,70
29,155
462,349
199,371
93,456
252,366
292,411
486,451
434,78
35,441
117,342
134,233
90,491
68,199
272,195
205,206
410,304
375,449
318,265
98,129
315,23
464,146
298,19
168,16
96,305
29,179
182,86
363,16
3,194
401,7
33,25
454,93
25,315
4,301
145,4
306,458
91,97
123,163
283,291
262,43
215,124
293,241
449,340
15,269
86,170
268,5
138,287
275,260
140,144
335,130
147,31
32,392
331,51
223,81
7,412
370,473
298,413
135,366
45,469
184,363
330,249
233,134
447,111
210,380
406,91
437,354
266,127
219,88
86,225
247,64
59,158
255,472
41,110
483,451
269,22
319,385
220,360
288,255
280,136
386,233
141,310
216,287
432,437
336,132
78,398
331,192
475,60
146,331
303,323
200,56
298,302
13,75
386,139
369,91
101,490
43,265
163,210
24,281
39,109
242,473
429,140
401,8
328,391
169,289
5,230
397,354
484,34
47,241
239,201
212,354
460,293
428,411
35,49
373,160
9,402
102,257
483,59
194,243
299,383
4,415
321,352
174,480
147,453
90,125
67,37
467,44
35,133
213,89
316,1
482,464
326,101
441,435
435,202
320,202
5,154
27,148
8,74
45,135
221,98
238,33
457,296
8,388
126,93
320,151
260,454
465,392
18,341
276,229
91,447
347,210
242,167
223,381
186,185
18,203
38,39
86,470
427,207
58,204
392,351
485,14
142,472
332,235
183,401
449,26
417,239
257,198
85,483
198,187
36,195
328,258
271,214
18,6
267,112
290,486
218,63
356,403
144,269
366,221
362,167
346,261
130,221
336,445
352,75
464,493
224,456
355,253
475,455
371,296
126,326
416,281
132,288
286,402
438,402
285,170
334,27
10,286
231,91
302,89
397,475
34,155
382,133
446,8
65,116
273,443
78,10
11,73
312,409
13,125
268,199
116,287
156,253
404,145
23,160
182,213
381,118
414,483
4,92
310,410
39,148
66,263
180,185
308,20
359,198
381,379
129,34
124,221
3,336
327,205
70,21
453,407
216,271
372,439
216,296
95,433
215,467
60,221
444,424
62,215
200,122
159,91
295,235
341,172
434,435
284,19
3,394
110,312
426,31
36,437
57,98
68,5
423,119
137,261
114,182
253,455
442,311
123,413
55,85
499,37
255,367
191,267
64,133
322,174
301,472
119,2
460,388
193,441
96,278
45,24
50,13
186,151
414,330
222,219
106,316
337,308
408,186
297,196
409,477
359,338
82,465
382,476
8,124
162,245
450,460
170,284
470,141
259,248
456,131
406,386
400,415
151,285
346,87
59,296
144,324
39,119
231,19
321,46
250,192
52,40
321,174
305,335
99,134
51,227
279,238
122,60
429,139
289,103
249,75
68,417
381,79
470,263
88,70
437,322
291,404
79,237
432,250
154,246
169,298
244,50
247,499
347,373
157,99
341,80
66,156
275,70
104,374
352,404
20,492
165,184
402,337
56,453
182,261
419,370
226,151
390,59
220,264
229,225
115,128
258,190
451,256
41,65
160,293
446,370
287,122
468,458
138,495
323,329
482,262
201,461
218,53
161,235
98,16
493,41
267,274
95,78
78,20
151,403
338,129
93,36
282,496
305,4
409,166
491,9
325,348
290,419
34,215
164,381
142,94
441,276
286,265
48,106
73,82
380,4
422,60
486,195
18,246
226,301
1,496
106,398
425,412
64,167
139,256
465,56
158,286
371,308
336,39
433,26
485,214
298,228
88,96
100,133
433,290
209,185
104,476
375,352
387,42
200,244
367,329
399,349
247,21
170,62
486,15
351,443
214,33
351,52
319,227
2,353
207,363
486,429
426,160
346,81
150,203
132,470
232,255
27,53
54,140
366,1
359,54
381,36
30,61
284,429
370,160
185,435
134,95
45,140
349,26
424,458
2,312
153,353
5,335
124,198
59,231
288,145
454,19
417,61
358,133
327,221
260,96
412,79
32,70
130,78
341,141
222,355
485,344
198,385
408,491
141,281
133,109
77,199
331,24
455,416
449,491
53,229
386,144
482,0
134,441
488,359
480,489
423,247
321,211
254,424
107,412
96,165
366,214
419,305
287,209
104,482
37,414
102,123
274,262
103,319
234,20
104,497
283,206
172,182
145,161
427,161
20,152
109,77
5,11
162,336
50,371
85,366
160,243
407,66
469,445
46,142
123,300
85,360
179,285
203,314
482,328
195,305
208,50
190,376
92,440
113,321
53,176
342,15
424,437
67,206
23,392
252,448
271,40
247,384
469,190
57,207
31,267
346,249
328,102
73,376
183,265
346,149
21,165
110,32
112,200
143,313
414,25
42,345
88,378
253,359
180,369
58,281
139,66
324,210
319,207
420,281
180,242
385,324
464,232
366,190
291,379
126,123
469,419
223,212
102,174
47,105
104,488
207,96
222,335
210,49
180,391
269,244
484,183
429,171
246,161
203,342
211,172
467,282
385,461
229,11
48,180
486,134
365,449
382,485
262,498
4,226
227,132
344,34
204,273
458,415
447,117
264,42
475,234
73,290
431,240
314,295
26,242
209,263
322,146
367,336
498,11
314,385
369,307
70,155
305,374
335,250
200,409
332,444
107,302
262,271
445,382
194,349
164,302
401,334
396,288
283,64
133,120
324,162
370,416
8,412
413,77
53,429
470,185
322,34
65,240
150,348
231,34
212,255
477,483
142,303
428,329
193,252
231,272
406,415
18,322
441,130
379,443
403,425
486,358
161,95
147,179
234,72
323,22
205,239
221,31
194,82
38,369
359,154
227,102
49,462
208,204
234,429
234,182
210,114
304,50
432,454
48,491
404,68
285,193
414,7
241,162
158,72
239,410
137,212
214,125
306,270
81,335
30,146
34,400
269,246
415,434
363,42
20,45
60,378
44,85
479,392
40,214
164,486
74,113
24,256
13,286
169,125
47,438
57,466
76,432
17,350
290,150
483,202
218,454
59,259
116,123
245,74
339,308
489,218
196,273
145,427
81,298
499,402
71,76
462,83
155,217
447,455
447,33
300,16
329,480
258,296
439,381
366,279
135,129
177,94
301,19
54,338
164,296
176,66
456,199
186,148
497,420
24,137
474,208
75,14
249,169
14,211
246,130
150,270
462,75
34,445
126,400
485,200
300,365
412,440
454,368
353,316
418,476
110,492
371,212
1,104
89,255
337,422
74,259
154,467
271,175
21,182
298,62
236,495
161,77
478,400
360,237
462,325
423,363
116,149
497,363
55,239
447,354
244,285
86,464
291,159
174,178
213,159
70,328
78,146
305,116
120,419
479,266
405,159
98,301
55,474
405,182
296,239
195,47
323,178
207,329
303,470
43,327
22,251
76,262
325,67
137,234
428,35
73,191
19,337
106,163
36,110
397,483
149,356
358,129
126,105
367,470
123,414
225,147
158,201
332,378
479,238
330,229
124,175
460,343
431,421
195,85
461,140
418,348
328,366
401,53
71,218
195,439
88,344
324,0
467,483
169,366
122,5
163,218
277,236
182,477
95,96
163,98
233,480
139,351
63,379
443,36
46,113
337,333
423,290
101,228
315,193
300,310
485,19
166,451
129,283
82,481
84,121
125,383
276,282
375,351
202,56
245,344
296,87
339,278
399,400
379,390
480,289
418,371
35,106
439,375
20,233
163,175
430,122
263,84
50,387
408,219
238,424
261,403
218,309
179,94
138,494
95,362
411,463
205,406
112,340
459,274
467,149
218,468
37,92
90,17
357,85
5,184
82,358
257,89
311,368
51,133
325,98
425,273
485,369
63,338
0,235
466,76
388,370
377,451
130,383
184,93
454,432
107,82
306,7
86,204
187,379
213,226
185,444
275,392
435,499
384,155
494,16
186,259
378,301
11,480
276,441
19,268
128,462
467,36
196,407
33,192
375,96
436,190
389,68
291,126
467,403
69,251
383,490
187,188
444,186
112,203
460,444
370,438
499,81
325,203
257,21
212,485
399,341
286,75
181,291
206,432
95,7
387,16
467,383
129,237
79,45
460,188
166,98
23,118
43,300
130,176
151,126
499,204
71,353
123,22
153,52
268,304
4,279
63,411
253,34
69,456
46,263
295,6
195,42
341,460
250,12
393,136
378,340
339,429
7,484
86,62
133,47
150,154
76,82
112,186
68,337
300,37
351,189
208,224
425,94
230,108
194,222
264,138
117,175
300,495
497,112
357,267
314,263
97,124
378,200
5,420
108,110
225,325
99,479
116,64
398,230
412,317
56,175
304,33
62,307
469,269
263,472
47,249
464,250
194,491
434,162
171,453
61,124
286,54
376,204
485,63
241,468
454,108
311,269
283,83
323,404
352,106
374,406
133,204
186,160
17,143
440,180
52,14
276,40
49,249
95,437
270,347
272,481
142,158
73,495
260,31
432,349
245,110
224,11
150,107
136,450
65,99
232,253
23,399
117,450
322,291
479,380
444,411
342,15
181,323
348,131
93,309
494,267
50,41
409,290
306,353
50,109
285,138
11,124
87,128
175,12
134,297
100,193
120,412
66,51
144,193
240,482
386,24
58,465
151,360
191,247
244,123
408,88
152,276
58,382
342,222
419,202
355,458
222,403
57,156
63,49
465,348
223,407
295,139
323,84
236,55
42,436
465,66
407,48
351,379
282,217
267,342
26,140
87,320
70,432
252,74
36,91
207,147
164,159
404,417
429,371
373,441
241,73
155,240
187,492
154,59
352,484
299,206
377,199
82,20
61,111
54,494
204,253
240,185
439,196
26,228
412,376
223,107
160,281
22,374
354,463
125,220
127,472
441,395
451,69
231,184
384,400
447,299
74,39
85,341
395,157
423,279
55,387
195,313
107,160
147,378
20,71
494,484
274,137
19,160
84,256
22,379
130,182
380,172
131,315
410,471
41,67
285,249
214,149
22,232
321,198
13,318
420,139
344,355
411,82
273,93
395,481
299,176
258,221
204,202
377,164
336,210
367,57
223,113
347,26
54,296
469,134
29,98
40,428
338,209
399,188
175,273
459,14
15,381
335,206
418,346
250,138
254,6
329,428
283,64
36,433
104,223
437,224
26,487
2,420
379,305
372,40
215,69
181,93
123,331
80,323
260,406
330,467
453,481
41,484
360,395
214,450
435,140
338,294
45,161
101,163
61,118
35,369
95,217
52,418
348,122
354,274
392,28
229,170
261,91
435,470
274,55
343,484
122,266
224,193
157,219
451,495
93,270
150,137
26,359
451,117
467,388
38,367
311,404
154,473
425,92
417,145
56,9
183,248
42,76
338,265
16,210
96,395
489,3
140,67
26,344
138,471
15,5
186,195
402,454
26,87
130,428
197,278
365,384
102,91
125,33
363,476
400,422
436,232
481,160
146,199
391,394
8,247
20,205
331,210
41,271
434,161
438,391
387,434
191,481
10,277
412,144
275,58
122,55
95,429
442,453
228,398
197,227
211,73
189,302
467,6
314,282
152,362
455,27
14,253
411,250
250,194
0,406
180,42
9,284
216,466
17,156
293,345
227,484
194,10
312,251
351,152
361,354
195,136
116,109
1,252
318,219
9,251
156,334
477,179
417,324
187,188
484,148
360,60
299,129
259,165
371,427
273,19
102,108
374,419
495,255
492,160
211,231
206,302
170,131
438,422
161,462
313,3
154,380
299,279
39,156
147,62
478,40
484,262
372,281
419,312
167,147
223,16
96,420
335,75
137,65
7,252
106,494
125,400
195,222
403,367
213,212
163,0
288,355
480,136
84,252
453,119
164,321
467,96
28,3
391,143
64,489
207,120
452,127
137,176
45,60
492,11
328,146
480,18
105,478
434,476
96,166
479,116
424,356
115,151
210,368
427,30
36,275
430,5
465,166
460,398
275,379
407,428
203,378
101,170
21,226
23,55
235,471
109,60
493,354
293,452
307,153
490,390
295,55
101,94
317,7
485,257
174,314
31,25
151,365
363,18
104,313
225,298
192,258
359,410
37,81
158,42
188,113
331,176
43,418
60,152
254,163
259,368
97,290
187,357
8,232
75,0
170,205
236,373
88,42
332,26
416,327
382,187
257,359
48,456
447,111
48,244
182,26
266,123
293,39
421,58
117,487
91,486
53,427
282,412
340,225
459,471
358,243
361,303
8,156
240,495
229,268
80,464
410,174
158,390
306,169
5,4
431,292
3,459
151,301
130,161
18,329
214,221
356,342
396,464
101,45
378,19
132,79
32,304
492,188
36,449
94,254
140,45
418,139
182,161
340,491
430,61
157,304
393,129
93,286
239,30
294,153
192,394
251,292
366,298
409,178
9,255
450,212
172,10
238,383
417,312
305,372
271,109
113,286
383,234
104,215
169,108
306,307
273,72
154,110
487,433
376,471
443,378
217,446
275,155
211,400
473,395
405,45
143,144
450,119
49,438
470,145
468,53
469,85
451,353
102,39
346,158
490,91
263,397
194,266
322,431
118,473
380,204
368,417
23,358
359,47
331,160
233,284
284,157
184,47
358,2
38,330
237,10
326,30
171,403
150,322
194,417
445,409
436,424
387,342
379,416
60,278
280,392
62,288
169,241
446,192
197,51
352,434
29,354
150,496
30,330
322,181
197,73
113,458
240,37
341,19
220,26
186,454
164,422
129,438
469,410
164,15
242,310
187,181
165,262
123,3
7,267
233,174
149,422
91,122
463,274
329,427
155,397
366,346
269,326
494,339
405,16
49,41
65,253
379,24
439,378
442,456
325,449
13,397
255,181
28,13
281,328
204,384
40,218
53,279
93,402
379,264
12,278
414,453
487,312
241,229
112,491
147,403
105,351
224,485
431,400
284,239
47,19
11,272
401,217
339,121
9,184
245,392
108,199
73,23
65,14
44,84
190,55
303,34
421,152
497,397
334,352
290,240
417,1
142,382
295,379
382,472
493,316
211,125
38,68
323,422
104,129
139,122
240,284
347,42
90,141
224,30
296,144
340,237
82,184
362,373
31,181
268,465
64,236
196,158
15,380
3,264
80,427
108,158
181,364
261,133
362,21
125,358
66,251
125,178
434,464
86,36
279,339
485,334
212,21
441,197
235,36
116,383
427,228
223,132
27,325
330,70
113,157
332,61
368,411
226,423
47,45
278,223
31,157
115,256
103,426
300,83
140,263
290,178
178,78
69,415
452,73
328,326
345,393
402,221
298,130
404,288
374,112
112,55
361,39
80,58
208,275
334,212
198,36
302,377
420,176
255,171
343,484
247,208
140,157
151,481
0,480
236,109
299,177
462,409
261,53
458,46
498,260
76,147
472,305
65,483
74,309
172,416
362,270
379,151
216,212
375,17
299,207
201,461
249,12
287,394
225,336
68,421
173,359
76,431
224,178
80,177
248,460
168,384
338,282
256,108
